brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle
0,2024-09-01 13:05:59.820000+00:00,16,12,1244,8,11515,9590,325,100
0,2024-09-01 13:06:00.100000+00:00,16,12,1244,8,11518,9590,326,99
100,2024-09-01 13:06:00.420000+00:00,16,0,1244,8,11347,9590,323,82
100,2024-09-01 13:06:00.660000+00:00,16,0,1244,8,11053,9590,316,4
100,2024-09-01 13:06:00.820000+00:00,16,0,1244,8,10685,9590,301,1
100,2024-09-01 13:06:01.020000+00:00,16,0,1244,8,10992,9590,278,1
100,2024-09-01 13:06:01.261000+00:00,16,0,1244,7,10625,9590,258,3
100,2024-09-01 13:06:01.501000+00:00,16,0,1244,6,10343,9590,230,3
100,2024-09-01 13:06:01.701000+00:00,16,0,1244,6,10994,9590,213,5
100,2024-09-01 13:06:01.901000+00:00,16,0,1244,5,10994,9590,205,5
100,2024-09-01 13:06:02.101000+00:00,16,0,1244,5,9972,9590,191,3
100,2024-09-01 13:06:02.381000+00:00,16,0,1244,5,9208,9590,177,5
100,2024-09-01 13:06:02.741000+00:00,16,0,1244,5,8571,9590,165,9
0,2024-09-01 13:06:02.981000+00:00,16,0,1244,5,8269,9590,160,22
0,2024-09-01 13:06:03.221000+00:00,16,0,1244,5,8703,9590,160,51
0,2024-09-01 13:06:03.421000+00:00,16,0,1244,5,8655,9590,161,51
0,2024-09-01 13:06:03.780000+00:00,16,0,1244,5,9114,9590,165,73
0,2024-09-01 13:06:04.220000+00:00,16,0,1244,5,9347,9590,175,71
0,2024-09-01 13:06:04.460000+00:00,16,0,1244,5,9659,9590,179,72
0,2024-09-01 13:06:04.820000+00:00,16,0,1244,5,10095,9590,183,75
0,2024-09-01 13:06:04.980000+00:00,16,0,1244,5,10245,9590,186,89
0,2024-09-01 13:06:05.140000+00:00,16,0,1244,5,10533,9590,189,100
0,2024-09-01 13:06:05.380000+00:00,16,0,1244,5,10788,9590,199,100
0,2024-09-01 13:06:05.660000+00:00,16,0,1244,5,11254,9590,207,100
0,2024-09-01 13:06:05.940000+00:00,16,0,1244,5,11638,9590,216,99
0,2024-09-01 13:06:06.180000+00:00,16,0,1244,5,11241,9590,221,99
0,2024-09-01 13:06:06.460000+00:00,16,0,1244,6,10679,9590,227,99
0,2024-09-01 13:06:06.700000+00:00,16,0,1244,6,10796,9590,233,100
0,2024-09-01 13:06:06.940000+00:00,16,0,1244,6,10936,9590,236,100
0,2024-09-01 13:06:07.140000+00:00,16,0,1244,6,11074,9590,236,100
0,2024-09-01 13:06:07.540000+00:00,16,0,1244,6,11327,9590,246,100
0,2024-09-01 13:06:07.781000+00:00,16,0,1244,6,11541,9590,250,99
0,2024-09-01 13:06:07.941000+00:00,16,0,1244,6,11622,9590,253,99
0,2024-09-01 13:06:08.101000+00:00,16,0,1244,6,11718,9590,253,99
0,2024-09-01 13:06:08.301000+00:00,16,0,1244,6,11781,9590,256,99
0,2024-09-01 13:06:08.501000+00:00,16,0,1244,6,10381,9590,256,99
0,2024-09-01 13:06:08.741000+00:00,16,0,1244,7,10136,9590,256,99
0,2024-09-01 13:06:08.941000+00:00,16,0,1244,7,10136,9590,256,99
0,2024-09-01 13:06:09.341000+00:00,16,0,1244,7,11267,9590,279,99
0,2024-09-01 13:06:09.621000+00:00,16,0,1244,7,11409,9590,283,99
0,2024-09-01 13:06:09.821000+00:00,16,0,1244,7,11510,9590,285,99
0,2024-09-01 13:06:09.981000+00:00,16,0,1244,7,11556,9590,288,99
0,2024-09-01 13:06:10.420000+00:00,16,0,1244,7,10871,9590,292,100
0,2024-09-01 13:06:10.620000+00:00,16,0,1244,7,10465,9590,295,100
0,2024-09-01 13:06:10.780000+00:00,16,0,1244,8,10473,9590,296,99
0,2024-09-01 13:06:10.940000+00:00,16,0,1244,8,10589,9590,299,99
0,2024-09-01 13:06:11.260000+00:00,16,0,1244,8,10769,9590,302,100
0,2024-09-01 13:06:11.460000+00:00,16,0,1244,8,10823,9590,303,99
0,2024-09-01 13:06:11.660000+00:00,16,0,1244,8,10923,9590,306,99
0,2024-09-01 13:06:11.900000+00:00,16,0,1244,8,10974,9590,307,99
0,2024-09-01 13:06:12.140000+00:00,16,0,1244,8,11036,9590,310,99
0,2024-09-01 13:06:12.300000+00:00,16,0,1244,8,11085,9590,311,99
0,2024-09-01 13:06:12.540000+00:00,16,0,1244,8,11158,9590,314,99
0,2024-09-01 13:06:12.740000+00:00,16,0,1244,8,11201,9590,315,99
0,2024-09-01 13:06:12.980000+00:00,16,0,1244,8,11264,9590,316,99
0,2024-09-01 13:06:13.380000+00:00,16,0,1244,8,11337,9590,319,99
0,2024-09-01 13:06:13.700000+00:00,16,0,1244,8,11389,9590,320,100
0,2024-09-01 13:06:13.860000+00:00,16,0,1244,8,11394,9590,320,99
0,2024-09-01 13:06:14.140000+00:00,16,0,1244,8,11408,9590,321,99
0,2024-09-01 13:06:14.341000+00:00,16,0,1244,8,11480,9590,322,99
0,2024-09-01 13:06:14.541000+00:00,16,0,1244,8,11456,9590,322,99
0,2024-09-01 13:06:14.821000+00:00,16,0,1244,8,11465,9590,322,99
0,2024-09-01 13:06:15.061000+00:00,16,0,1244,8,11454,9590,322,99
0,2024-09-01 13:06:15.421000+00:00,16,0,1244,8,11411,9590,322,100
0,2024-09-01 13:06:15.821000+00:00,16,0,1244,8,11375,9590,320,99
0,2024-09-01 13:06:16.101000+00:00,16,0,1244,8,11328,9590,319,99
0,2024-09-01 13:06:16.301000+00:00,16,0,1244,8,11286,9590,318,99
0,2024-09-01 13:06:16.741000+00:00,16,0,1244,8,11280,9590,317,99
100,2024-09-01 13:06:17.100000+00:00,16,0,1244,8,11194,9590,316,65
100,2024-09-01 13:06:17.540000+00:00,16,0,1244,8,10609,9590,277,3
100,2024-09-01 13:06:17.940000+00:00,16,0,1244,7,10898,9590,241,7
100,2024-09-01 13:06:18.180000+00:00,16,0,1244,6,10231,9590,229,8
100,2024-09-01 13:06:18.380000+00:00,16,0,1244,5,10791,9590,217,8
100,2024-09-01 13:06:18.620000+00:00,16,0,1244,5,10872,9590,211,9
100,2024-09-01 13:06:18.900000+00:00,16,0,1244,5,10461,9590,202,13
100,2024-09-01 13:06:19.220000+00:00,16,0,1244,5,9986,9590,192,16
100,2024-09-01 13:06:19.380000+00:00,16,0,1244,5,9948,9590,187,16
0,2024-09-01 13:06:19.780000+00:00,16,0,1244,5,9708,9590,183,53
0,2024-09-01 13:06:19.980000+00:00,16,0,1244,5,9905,9590,183,73
0,2024-09-01 13:06:20.180000+00:00,16,0,1244,5,10172,9590,187,83
0,2024-09-01 13:06:20.340000+00:00,16,0,1244,5,10238,9590,191,83
0,2024-09-01 13:06:20.540000+00:00,16,0,1244,5,10582,9590,195,90
0,2024-09-01 13:06:20.780000+00:00,16,0,1244,5,10969,9590,201,93
0,2024-09-01 13:06:20.941000+00:00,16,0,1244,5,11241,9590,203,92
0,2024-09-01 13:06:21.141000+00:00,16,0,1244,5,11530,9590,211,94
0,2024-09-01 13:06:21.381000+00:00,16,0,1244,5,11796,9590,213,100
0,2024-09-01 13:06:21.581000+00:00,16,0,1244,5,11922,9590,218,100
0,2024-09-01 13:06:21.781000+00:00,16,0,1244,5,10797,9590,221,100
0,2024-09-01 13:06:22.021000+00:00,16,0,1244,6,10727,9590,230,100
0,2024-09-01 13:06:22.301000+00:00,16,0,1244,6,10926,9590,235,100
0,2024-09-01 13:06:22.461000+00:00,16,0,1244,6,11091,9590,239,100
0,2024-09-01 13:06:22.781000+00:00,16,0,1244,6,11370,9590,245,100
0,2024-09-01 13:06:22.941000+00:00,16,0,1244,6,11507,9590,250,100
0,2024-09-01 13:06:23.341000+00:00,16,0,1244,6,11819,9590,256,100
0,2024-09-01 13:06:23.541000+00:00,16,0,1244,6,11539,9590,259,100
0,2024-09-01 13:06:23.860000+00:00,16,0,1244,7,10746,9590,264,100
0,2024-09-01 13:06:24.060000+00:00,16,0,1244,7,10826,9590,267,100
0,2024-09-01 13:06:24.260000+00:00,16,0,1244,7,10910,9590,270,100
0,2024-09-01 13:06:24.740000+00:00,16,0,1244,7,11197,9590,279,100
0,2024-09-01 13:06:24.980000+00:00,16,0,1244,7,11315,9590,281,100
0,2024-09-01 13:06:25.340000+00:00,16,0,1244,7,11529,9590,287,100
0,2024-09-01 13:06:25.500000+00:00,16,0,1244,7,11594,9590,287,100
0,2024-09-01 13:06:25.780000+00:00,16,0,1244,7,11727,9590,293,100
0,2024-09-01 13:06:26.100000+00:00,16,0,1244,8,10603,9590,294,100
0,2024-09-01 13:06:26.340000+00:00,16,8,1244,8,10641,9590,299,100
0,2024-09-01 13:06:26.540000+00:00,16,8,1244,8,10756,9590,301,100
0,2024-09-01 13:06:26.860000+00:00,16,8,1244,8,10854,9590,305,100
0,2024-09-01 13:06:27.180000+00:00,16,8,1244,8,10867,9590,307,100
0,2024-09-01 13:06:27.541000+00:00,16,8,1244,8,11062,9590,310,100
0,2024-09-01 13:06:27.861000+00:00,16,8,1244,8,11153,9590,313,100
0,2024-09-01 13:06:28.141000+00:00,16,8,1244,8,11220,9590,315,100
0,2024-09-01 13:06:28.341000+00:00,16,14,1244,8,11283,9590,316,100
0,2024-09-01 13:06:28.541000+00:00,16,14,1244,8,11355,9590,319,100
0,2024-09-01 13:06:28.821000+00:00,16,12,1244,8,11451,9590,321,100
0,2024-09-01 13:06:29.021000+00:00,16,12,1244,8,11458,9590,322,100
0,2024-09-01 13:06:29.261000+00:00,16,12,1244,8,11563,9590,325,100
0,2024-09-01 13:06:29.461000+00:00,16,12,1244,8,11607,9590,326,100
0,2024-09-01 13:06:29.661000+00:00,16,12,1244,8,11675,9590,329,100
0,2024-09-01 13:06:30.021000+00:00,16,12,1244,8,11735,9590,329,100
0,2024-09-01 13:06:30.221000+00:00,16,12,1244,8,11797,9590,331,100
0,2024-09-01 13:06:30.420000+00:00,16,12,1244,8,11851,9590,333,100
0,2024-09-01 13:06:30.580000+00:00,16,12,1244,8,11860,9590,333,100
0,2024-09-01 13:06:30.980000+00:00,16,12,1244,8,11949,9590,336,99
0,2024-09-01 13:06:31.180000+00:00,16,12,1244,8,11989,9590,336,100
0,2024-09-01 13:06:31.340000+00:00,16,12,1244,8,11999,9590,337,100
0,2024-09-01 13:06:31.500000+00:00,16,12,1244,8,12029,9590,338,100
0,2024-09-01 13:06:31.740000+00:00,16,12,1244,8,12058,9590,338,100
0,2024-09-01 13:06:32.180000+00:00,16,12,1244,8,12078,9590,340,100
0,2024-09-01 13:06:32.580000+00:00,16,12,1244,8,12053,9590,340,99
0,2024-09-01 13:06:32.860000+00:00,16,12,1244,8,12066,9590,340,100
0,2024-09-01 13:06:33.060000+00:00,16,12,1244,8,12067,9590,341,100
0,2024-09-01 13:06:33.260000+00:00,16,12,1244,8,12085,9590,341,100
0,2024-09-01 13:06:33.500000+00:00,16,12,1244,8,12085,9590,340,100
0,2024-09-01 13:06:33.660000+00:00,16,12,1244,8,12085,9590,340,100
0,2024-09-01 13:06:33.860000+00:00,16,12,1244,8,12062,9590,341,100
0,2024-09-01 13:06:34.221000+00:00,16,12,1244,8,12064,9590,340,100
0,2024-09-01 13:06:34.381000+00:00,16,12,1244,8,12006,9590,339,100
0,2024-09-01 13:06:34.621000+00:00,16,12,1244,8,12012,9590,339,100
0,2024-09-01 13:06:34.861000+00:00,16,12,1244,8,11954,9590,336,100
0,2024-09-01 13:06:35.221000+00:00,16,12,1244,8,11922,9590,337,100
0,2024-09-01 13:06:35.421000+00:00,16,12,1244,8,11887,9590,335,100
0,2024-09-01 13:06:35.661000+00:00,16,12,1244,8,11591,9590,335,40
0,2024-09-01 13:06:35.821000+00:00,16,0,1244,8,11493,9590,332,3
0,2024-09-01 13:06:36.261000+00:00,16,0,1244,8,11610,9590,321,0
100,2024-09-01 13:06:36.701000+00:00,16,0,1244,8,10411,9590,290,0
100,2024-09-01 13:06:36.861000+00:00,16,0,1244,8,10714,9590,267,0
100,2024-09-01 13:06:37.100000+00:00,16,0,1244,8,11150,9590,245,1
100,2024-09-01 13:06:37.340000+00:00,16,0,1244,8,10701,9590,213,1
100,2024-09-01 13:06:37.660000+00:00,16,0,1244,4,11503,9590,185,0
100,2024-09-01 13:06:37.900000+00:00,16,0,1244,4,12071,9590,168,0
100,2024-09-01 13:06:38.100000+00:00,16,0,1244,3,10818,9590,151,0
100,2024-09-01 13:06:38.500000+00:00,16,0,1244,3,10463,9590,123,0
100,2024-09-01 13:06:38.780000+00:00,16,0,1244,2,9023,9590,109,0
100,2024-09-01 13:06:39.020000+00:00,16,0,1244,2,8259,9590,100,0
100,2024-09-01 13:06:39.300000+00:00,16,0,1244,2,7709,9590,91,0
100,2024-09-01 13:06:39.540000+00:00,16,0,1244,2,7036,9590,83,0
100,2024-09-01 13:06:39.780000+00:00,16,0,1244,2,6721,9590,79,0
0,2024-09-01 13:06:40.180000+00:00,16,0,1244,2,5986,9590,71,0
0,2024-09-01 13:06:40.420000+00:00,16,0,1244,2,6258,9590,68,15
0,2024-09-01 13:06:40.821000+00:00,16,0,1244,2,6269,9590,71,30
0,2024-09-01 13:06:41.221000+00:00,16,0,1244,2,6188,9590,71,0
0,2024-09-01 13:06:41.621000+00:00,16,0,1244,2,5805,9590,68,0
0,2024-09-01 13:06:41.821000+00:00,16,0,1244,2,5863,9590,67,9
0,2024-09-01 13:06:41.981000+00:00,16,0,1244,2,5894,9590,66,25
0,2024-09-01 13:06:42.221000+00:00,16,0,1244,2,6456,9590,68,35
0,2024-09-01 13:06:42.381000+00:00,16,0,1244,2,6489,9590,71,41
0,2024-09-01 13:06:42.661000+00:00,16,0,1244,2,6783,9590,73,47
0,2024-09-01 13:06:43.021000+00:00,16,0,1244,2,7948,9590,82,55
0,2024-09-01 13:06:43.301000+00:00,16,0,1244,2,8790,9590,94,62
0,2024-09-01 13:06:43.461000+00:00,16,0,1244,2,9269,9590,102,68
0,2024-09-01 13:06:43.701000+00:00,16,0,1244,2,9042,9590,110,73
0,2024-09-01 13:06:43.860000+00:00,16,0,1244,3,8976,9590,118,77
0,2024-09-01 13:06:44.180000+00:00,16,0,1244,3,10236,9590,127,87
0,2024-09-01 13:06:44.380000+00:00,16,0,1244,3,11212,9590,141,99
0,2024-09-01 13:06:44.540000+00:00,16,0,1244,3,11532,9590,152,99
0,2024-09-01 13:06:44.860000+00:00,16,0,1244,4,10810,9590,166,99
0,2024-09-01 13:06:45.140000+00:00,16,0,1244,4,11721,9590,176,99
0,2024-09-01 13:06:45.380000+00:00,16,0,1244,4,11971,9590,188,100
0,2024-09-01 13:06:45.580000+00:00,16,0,1244,4,11411,9590,194,100
0,2024-09-01 13:06:45.740000+00:00,16,0,1244,5,10851,9590,202,100
0,2024-09-01 13:06:46.180000+00:00,16,0,1244,5,11635,9590,215,100
0,2024-09-01 13:06:46.660000+00:00,16,0,1244,5,10692,9590,229,100
0,2024-09-01 13:06:47.020000+00:00,16,0,1244,6,11030,9590,237,100
0,2024-09-01 13:06:47.221000+00:00,16,0,1244,6,11261,9590,241,100
0,2024-09-01 13:06:47.541000+00:00,16,0,1244,6,11531,9590,251,100
0,2024-09-01 13:06:47.861000+00:00,16,0,1244,6,11789,9590,257,100
0,2024-09-01 13:06:48.181000+00:00,16,0,1244,6,10641,9590,263,100
0,2024-09-01 13:06:48.381000+00:00,16,0,1244,7,10827,9590,266,100
0,2024-09-01 13:06:48.621000+00:00,16,0,1244,7,10924,9590,270,100
0,2024-09-01 13:06:48.821000+00:00,16,0,1244,7,11027,9590,273,100
0,2024-09-01 13:06:49.101000+00:00,16,0,1244,7,11172,9590,277,100
0,2024-09-01 13:06:49.461000+00:00,16,0,1244,7,11374,9590,284,100
0,2024-09-01 13:06:49.661000+00:00,16,0,1244,7,11467,9590,285,100
0,2024-09-01 13:06:49.821000+00:00,16,0,1244,7,11467,9590,286,100
0,2024-09-01 13:06:50.021000+00:00,16,0,1244,7,11651,9590,288,100
0,2024-09-01 13:06:50.221000+00:00,16,0,1244,7,11704,9590,291,100
0,2024-09-01 13:06:50.540000+00:00,16,0,1244,7,10864,9590,294,100
0,2024-09-01 13:06:50.980000+00:00,16,0,1244,8,10646,9590,299,100
0,2024-09-01 13:06:51.180000+00:00,16,0,1244,8,10716,9590,300,100
0,2024-09-01 13:06:51.540000+00:00,16,0,1244,8,10826,9590,303,100
0,2024-09-01 13:06:51.700000+00:00,16,0,1244,8,10862,9590,304,100
0,2024-09-01 13:06:51.900000+00:00,16,0,1244,8,10859,9590,306,100
0,2024-09-01 13:06:52.180000+00:00,16,0,1244,8,10986,9590,307,100
0,2024-09-01 13:06:52.500000+00:00,16,0,1244,8,11047,9590,309,100
0,2024-09-01 13:06:52.660000+00:00,16,0,1244,8,11062,9590,310,100
0,2024-09-01 13:06:53.020000+00:00,16,0,1244,8,11131,9590,312,100
0,2024-09-01 13:06:53.220000+00:00,16,0,1244,8,11148,9590,313,100
0,2024-09-01 13:06:53.580000+00:00,16,0,1244,8,11191,9590,314,100
0,2024-09-01 13:06:53.741000+00:00,16,0,1244,8,11191,9590,314,100
0,2024-09-01 13:06:54.061000+00:00,16,0,1244,8,11216,9590,314,100
0,2024-09-01 13:06:54.261000+00:00,16,0,1244,8,11179,9590,315,100
0,2024-09-01 13:06:54.421000+00:00,16,0,1244,8,11219,9590,315,100
0,2024-09-01 13:06:54.621000+00:00,16,0,1244,8,11219,9590,315,100
0,2024-09-01 13:06:54.901000+00:00,16,0,1244,8,11193,9590,315,100
0,2024-09-01 13:06:55.181000+00:00,16,0,1244,8,11182,9590,314,100
0,2024-09-01 13:06:55.501000+00:00,16,0,1244,8,11136,9590,314,99
0,2024-09-01 13:06:55.781000+00:00,16,0,1244,8,11124,9590,313,100
0,2024-09-01 13:06:56.021000+00:00,16,0,1244,8,11126,9590,313,100
0,2024-09-01 13:06:56.341000+00:00,16,0,1244,8,11079,9590,312,99
0,2024-09-01 13:06:56.541000+00:00,16,0,1244,8,11085,9590,312,99
100,2024-09-01 13:06:56.821000+00:00,16,0,1244,8,10806,9590,308,4
100,2024-09-01 13:06:57.061000+00:00,16,0,1244,8,10705,9590,279,0
100,2024-09-01 13:06:57.260000+00:00,16,0,1244,8,10126,9590,255,0
100,2024-09-01 13:06:57.540000+00:00,16,0,1244,7,10815,9590,224,0
100,2024-09-01 13:06:57.980000+00:00,16,0,1244,5,10840,9590,189,0
100,2024-09-01 13:06:58.140000+00:00,16,0,1244,5,11400,9590,189,0
100,2024-09-01 13:06:58.340000+00:00,16,0,1244,4,10560,9590,157,1
100,2024-09-01 13:06:58.500000+00:00,16,0,1244,4,10892,9590,149,2
100,2024-09-01 13:06:58.860000+00:00,16,0,1244,3,9516,9590,128,3
100,2024-09-01 13:06:59.140000+00:00,16,0,1244,3,8650,9590,120,2
100,2024-09-01 13:06:59.300000+00:00,16,0,1244,3,8502,9590,117,2
100,2024-09-01 13:06:59.500000+00:00,16,0,1244,3,8021,9590,110,3
0,2024-09-01 13:06:59.820000+00:00,16,0,1244,3,7612,9590,102,4
0,2024-09-01 13:07:00.060000+00:00,16,0,1244,3,7732,9590,100,37
0,2024-09-01 13:07:00.461000+00:00,16,0,1244,3,8185,9590,105,60
0,2024-09-01 13:07:00.781000+00:00,16,0,1244,3,8756,9590,112,51
0,2024-09-01 13:07:00.981000+00:00,16,0,1244,3,8652,9590,115,43
0,2024-09-01 13:07:01.261000+00:00,16,0,1244,3,9176,9590,119,55
0,2024-09-01 13:07:01.621000+00:00,16,0,1244,3,9930,9590,123,70
0,2024-09-01 13:07:01.781000+00:00,16,0,1244,3,10143,9590,128,76
0,2024-09-01 13:07:02.061000+00:00,16,0,1244,3,11081,9590,140,87
0,2024-09-01 13:07:02.301000+00:00,16,0,1244,3,12151,9590,150,99
0,2024-09-01 13:07:02.461000+00:00,16,0,1244,3,11731,9590,158,99
0,2024-09-01 13:07:02.701000+00:00,16,0,1244,4,10931,9590,167,99
0,2024-09-01 13:07:02.861000+00:00,16,0,1244,4,11462,9590,172,99
0,2024-09-01 13:07:03.061000+00:00,16,0,1244,4,11809,9590,179,99
0,2024-09-01 13:07:03.221000+00:00,16,0,1244,4,12008,9590,187,99
0,2024-09-01 13:07:03.461000+00:00,16,0,1244,5,10888,9590,198,99
0,2024-09-01 13:07:03.701000+00:00,16,0,1244,5,11021,9590,202,99
0,2024-09-01 13:07:03.901000+00:00,16,0,1244,5,11290,9590,210,99
0,2024-09-01 13:07:04.060000+00:00,16,0,1244,5,11581,9590,216,99
0,2024-09-01 13:07:04.260000+00:00,16,0,1244,5,11775,9590,222,100
0,2024-09-01 13:07:04.540000+00:00,16,0,1244,5,10940,9590,228,100
0,2024-09-01 13:07:04.780000+00:00,16,0,1244,6,10528,9590,231,99
0,2024-09-01 13:07:04.980000+00:00,16,0,1244,6,10757,9590,234,99
0,2024-09-01 13:07:05.260000+00:00,16,0,1244,6,10899,9590,238,100
0,2024-09-01 13:07:05.620000+00:00,16,0,1244,6,11115,9590,242,99
100,2024-09-01 13:07:06.020000+00:00,16,0,1244,6,11311,9590,246,98
100,2024-09-01 13:07:06.500000+00:00,16,0,1244,6,11459,9590,221,11
100,2024-09-01 13:07:06.660000+00:00,16,0,1244,5,10816,9590,215,13
100,2024-09-01 13:07:06.820000+00:00,16,0,1244,5,10518,9590,204,14
100,2024-09-01 13:07:07.101000+00:00,16,0,1244,5,10229,9590,196,13
100,2024-09-01 13:07:07.261000+00:00,16,0,1244,5,10009,9590,190,15
100,2024-09-01 13:07:07.501000+00:00,16,0,1244,5,9284,9590,184,14
0,2024-09-01 13:07:07.701000+00:00,16,0,1244,5,9292,9590,182,14
0,2024-09-01 13:07:07.861000+00:00,16,0,1244,5,9340,9590,179,18
0,2024-09-01 13:07:08.181000+00:00,16,0,1244,5,9401,9590,176,58
0,2024-09-01 13:07:08.501000+00:00,16,0,1244,5,9673,9590,178,79
0,2024-09-01 13:07:08.661000+00:00,16,0,1244,5,9883,9590,183,84
0,2024-09-01 13:07:08.981000+00:00,16,0,1244,5,10396,9590,191,100
0,2024-09-01 13:07:09.141000+00:00,16,0,1244,5,10713,9590,193,100
0,2024-09-01 13:07:09.541000+00:00,16,0,1244,5,11273,9590,208,100
0,2024-09-01 13:07:09.861000+00:00,16,0,1244,5,11607,9590,218,100
0,2024-09-01 13:07:10.181000+00:00,16,0,1244,5,11337,9590,225,99
0,2024-09-01 13:07:10.581000+00:00,16,0,1244,6,10607,9590,228,100
0,2024-09-01 13:07:10.940000+00:00,16,0,1244,6,10875,9590,237,100
0,2024-09-01 13:07:11.180000+00:00,16,0,1244,6,10979,9590,240,99
0,2024-09-01 13:07:11.380000+00:00,16,0,1244,6,11078,9590,241,99
0,2024-09-01 13:07:11.620000+00:00,16,0,1244,6,11039,9590,244,100
100,2024-09-01 13:07:11.780000+00:00,16,0,1244,6,10652,9590,243,5
100,2024-09-01 13:07:12.460000+00:00,16,0,1244,5,10589,9590,191,6
100,2024-09-01 13:07:12.740000+00:00,16,0,1244,5,10800,9590,177,9
100,2024-09-01 13:07:13.020000+00:00,16,0,1244,4,10319,9590,173,11
100,2024-09-01 13:07:13.260000+00:00,16,0,1244,4,10191,9590,164,13
0,2024-09-01 13:07:13.421000+00:00,16,0,1244,4,10361,9590,161,16
0,2024-09-01 13:07:13.781000+00:00,16,0,1244,4,10316,9590,159,62
0,2024-09-01 13:07:13.941000+00:00,16,0,1244,4,10101,9590,160,65
0,2024-09-01 13:07:14.221000+00:00,16,0,1244,4,10626,9590,163,76
0,2024-09-01 13:07:14.381000+00:00,16,0,1244,4,10850,9590,164,85
0,2024-09-01 13:07:14.621000+00:00,16,0,1244,4,11370,9590,175,100
0,2024-09-01 13:07:14.821000+00:00,16,0,1244,4,11869,9590,183,99
0,2024-09-01 13:07:15.021000+00:00,16,0,1244,4,10609,9590,186,99
0,2024-09-01 13:07:15.181000+00:00,16,0,1244,5,11023,9590,194,99
0,2024-09-01 13:07:15.341000+00:00,16,0,1244,5,10886,9590,204,100
0,2024-09-01 13:07:15.661000+00:00,16,0,1244,5,11531,9590,215,100
0,2024-09-01 13:07:15.821000+00:00,16,0,1244,5,11624,9590,217,100
0,2024-09-01 13:07:16.021000+00:00,16,0,1244,5,11905,9590,223,100
0,2024-09-01 13:07:16.461000+00:00,16,0,1244,6,10807,9590,236,100
0,2024-09-01 13:07:16.661000+00:00,16,0,1244,6,10975,9590,241,99
0,2024-09-01 13:07:16.821000+00:00,16,8,1244,6,10975,9590,241,99
0,2024-09-01 13:07:17.301000+00:00,16,14,1244,6,11286,9590,250,99
0,2024-09-01 13:07:17.740000+00:00,16,12,1244,6,10637,9590,262,100
0,2024-09-01 13:07:17.980000+00:00,16,12,1244,7,10846,9590,265,100
0,2024-09-01 13:07:18.340000+00:00,16,12,1244,7,11177,9590,272,100
0,2024-09-01 13:07:18.500000+00:00,16,12,1244,7,11154,9590,278,100
0,2024-09-01 13:07:18.780000+00:00,16,12,1244,7,11415,9590,283,100
0,2024-09-01 13:07:18.940000+00:00,16,12,1244,7,11512,9590,285,100
0,2024-09-01 13:07:19.380000+00:00,16,12,1244,7,11738,9590,291,99
0,2024-09-01 13:07:19.620000+00:00,16,12,1244,7,10486,9590,295,100
0,2024-09-01 13:07:19.860000+00:00,16,12,1244,8,10668,9590,298,100
0,2024-09-01 13:07:20.221000+00:00,16,12,1244,8,10823,9590,302,100
0,2024-09-01 13:07:20.421000+00:00,16,12,1244,8,10892,9590,304,100
0,2024-09-01 13:07:20.701000+00:00,16,12,1244,8,10964,9590,308,100
0,2024-09-01 13:07:20.901000+00:00,16,12,1244,8,11066,9590,310,100
0,2024-09-01 13:07:21.221000+00:00,16,12,1244,8,11210,9590,313,99
0,2024-09-01 13:07:21.621000+00:00,16,12,1244,8,11317,9590,317,99
0,2024-09-01 13:07:21.821000+00:00,16,12,1244,8,11391,9590,319,100
0,2024-09-01 13:07:22.021000+00:00,16,12,1244,8,11467,9590,320,100
0,2024-09-01 13:07:22.181000+00:00,16,12,1244,8,11413,9590,321,100
0,2024-09-01 13:07:22.381000+00:00,16,12,1244,8,11466,9590,322,100
0,2024-09-01 13:07:22.661000+00:00,16,12,1244,8,11501,9590,323,99
0,2024-09-01 13:07:22.901000+00:00,16,12,1244,8,11531,9590,325,100
0,2024-09-01 13:07:23.221000+00:00,16,12,1244,8,11555,9590,324,100
0,2024-09-01 13:07:23.381000+00:00,16,12,1244,8,11585,9590,325,100
0,2024-09-01 13:07:23.621000+00:00,16,12,1244,8,11564,9590,326,100
0,2024-09-01 13:07:23.861000+00:00,16,12,1244,8,11567,9590,326,100
0,2024-09-01 13:07:24.220000+00:00,16,12,1244,8,11547,9590,325,100
0,2024-09-01 13:07:24.460000+00:00,16,12,1244,8,11512,9590,324,100
0,2024-09-01 13:07:24.820000+00:00,16,12,1244,8,11475,9590,325,100
0,2024-09-01 13:07:25.140000+00:00,16,12,1244,8,11449,9590,324,100
100,2024-09-01 13:07:25.980000+00:00,16,0,1244,8,10255,9590,293,2
100,2024-09-01 13:07:26.220000+00:00,16,0,1244,8,10620,9590,271,4
100,2024-09-01 13:07:26.380000+00:00,16,0,1244,7,10729,9590,249,3
100,2024-09-01 13:07:26.540000+00:00,16,0,1244,7,10449,9590,238,3
100,2024-09-01 13:07:26.861000+00:00,16,0,1244,6,10547,9590,202,4
100,2024-09-01 13:07:27.221000+00:00,16,0,1244,5,9685,9590,184,5
100,2024-09-01 13:07:27.541000+00:00,16,0,1244,5,9968,9590,169,5
0,2024-09-01 13:07:27.901000+00:00,16,0,1244,4,9911,9590,160,8
0,2024-09-01 13:07:28.221000+00:00,16,0,1244,4,9546,9590,156,32
0,2024-09-01 13:07:28.381000+00:00,16,0,1244,4,9777,9590,155,50
